zip,state,country,desc
27497,NC,US,USPS HR SHARED SVCS
27498,NC,US,UNITED STATES POSTAL SERVICE
27498,NC,US,GREENSBORO
27498,NC,US,GREENSBORO COURTESY REPLY
27499,NC,US,GREENSBORO
27499,NC,US,GREENSBORO BRM
27501,NC,US,ANGIER
27502,NC,US,APEX
27503,NC,US,BAHAMA
27504,NC,US,BENSON
27505,NC,US,BROADWAY
27506,NC,US,BUIES CREEK
27507,NC,US,BULLOCK
27508,NC,US,BUNN
27509,NC,US,BUTNER
27510,NC,US,CARRBORO
27511,NC,US,CARY
27512,NC,US,CARY
27513,NC,US,CARY
27514,NC,US,CHAPEL HILL
27515,NC,US,CHAPEL HILL
27516,NC,US,CHAPEL HILL
27517,NC,US,CHAPEL HILL
27518,NC,US,CARY
27519,NC,US,CARY
27520,NC,US,ARCHERS LODGE
27520,NC,US,CLAYTON
27520,NC,US,WHITLEY HEIGHTS
27521,NC,US,COATS
27522,NC,US,CREEDMOOR
27523,NC,US,APEX
27524,NC,US,FOUR OAKS
27525,NC,US,FRANKLINTON
27526,NC,US,DUNCAN
27526,NC,US,FUQUAY VARINA
27527,NC,US,CLAYTON
27528,NC,US,CLAYTON
27529,NC,US,GARNER
27530,NC,US,GOLDSBORO
27530,NC,US,PATETOWN
27530,NC,US,WALNUT CREEK
27530,NC,US,WEBTOWN
27531,NC,US,GOLDSBORO
27531,NC,US,SEYMOUR JOHNSON AFB
27531,NC,US,SJAFB
27531,NC,US,SEYMOUR JOHNSON A F B
27532,NC,US,GOLDSBORO
27533,NC,US,GOLDSBORO
27534,NC,US,GOLDSBORO
27536,NC,US,HENDERSON
27537,NC,US,HENDERSON
27539,NC,US,APEX
27540,NC,US,HOLLY SPRINGS
27541,NC,US,HURDLE MILLS
27542,NC,US,BAGLEY
27542,NC,US,KENLY
27543,NC,US,KIPLING
27544,NC,US,KITTRELL
27545,NC,US,KNIGHTDALE
27546,NC,US,LILLINGTON
27549,NC,US,LOUISBURG
27549,NC,US,CENTERVILLE
27551,NC,US,MACON
27552,NC,US,MAMERS
27553,NC,US,MANSON
27553,NC,US,SOUL CITY
27555,NC,US,MICRO
27556,NC,US,MIDDLEBURG
27557,NC,US,EMIT
27557,NC,US,MIDDLESEX
27559,NC,US,MONCURE
27560,NC,US,MORRISVILLE
27562,NC,US,NEW HILL
27563,NC,US,NORLINA
27565,NC,US,OXFORD
27568,NC,US,PINE LEVEL
27569,NC,US,PRINCETON
27570,NC,US,RIDGEWAY
27571,NC,US,ROLESVILLE
27572,NC,US,ROUGEMONT
27573,NC,US,ROXBORO
27574,NC,US,ROXBORO
27576,NC,US,SELMA
27577,NC,US,SMITHFIELD
27581,NC,US,STEM
27582,NC,US,STOVALL
27583,NC,US,TIMBERLAKE
27584,NC,US,TOWNSVILLE
27586,NC,US,VAUGHAN
27587,NC,US,WAKE FOREST
27588,NC,US,WAKE FOREST
27589,NC,US,WARRENTON
27591,NC,US,WENDELL
27591,NC,US,EAGLE ROCK
27592,NC,US,KENNEBEC
27592,NC,US,WILLOW SPRING
27592,NC,US,WILLOW SPRINGS
27593,NC,US,WILSONS MILL
27593,NC,US,WILSONS MILLS
27594,NC,US,WISE
27596,NC,US,YOUNGSVILLE
27597,NC,US,ZEBULON
27599,NC,US,CHAPEL HILL
27599,NC,US,UNC CHAPEL HILL ADMIN
27599,NC,US,UNIV OF NC
27599,NC,US,UNIVERSITY OF NC
27601,NC,US,RALEIGH
27602,NC,US,RALEIGH
27603,NC,US,MCCULLERS
27603,NC,US,RALEIGH
27604,NC,US,RALEIGH
27604,NC,US,WAKE CROSSROADS
27604,NC,US,WILDERS GROVE
27604,NC,US,BRENTWOOD
27605,NC,US,CAMERON VILLAGE
27605,NC,US,RALEIGH
27606,NC,US,RALEIGH
27607,NC,US,NC STATE UNIVERSITY
27607,NC,US,NCSU STUDENT HOUSING
27607,NC,US,RALEIGH
27607,NC,US,STATE UNIVERSITY
27608,NC,US,FIVE POINTS
27608,NC,US,RALEIGH
27609,NC,US,NORTH HILLS
27609,NC,US,RALEIGH
27610,NC,US,RALEIGH
27611,NC,US,RALEIGH
27612,NC,US,CRABTREE VALLEY
27612,NC,US,DURALEIGH
27612,NC,US,RALEIGH
27613,NC,US,RALEIGH
27614,NC,US,NORTH HILLS
27614,NC,US,RALEIGH
27615,NC,US,RALEIGH
27616,NC,US,RALEIGH
27616,NC,US,BRENTWOOD
27617,NC,US,RALEIGH
27619,NC,US,RALEIGH
27620,NC,US,RALEIGH
27621,NC,US,RALEIGH
27622,NC,US,RALEIGH
27623,NC,US,RALEIGH
27624,NC,US,RALEIGH
27625,NC,US,RALEIGH
27626,NC,US,RALEIGH
27627,NC,US,RALEIGH
27628,NC,US,RALEIGH
27629,NC,US,RALEIGH
27634,NC,US,NC DEPT REVENUE
27634,NC,US,RALEIGH
27635,NC,US,NC LIBRARY
27635,NC,US,RALEIGH
27636,NC,US,RALEIGH
27640,NC,US,NC DEPT REVENUE
27640,NC,US,RALEIGH
27650,NC,US,RALEIGH
27656,NC,US,NATIONWIDE INS CO
27656,NC,US,RALEIGH
27658,NC,US,RALEIGH
27661,NC,US,RALEIGH
27668,NC,US,NATIONAL INFO SYST SUPT CNTR
27668,NC,US,RALEIGH
27675,NC,US,RALEIGH
27676,NC,US,RALEIGH
27690,NC,US,RALEIGH
27690,NC,US,RALEIGH BRM
27695,NC,US,NC STATE UNIV
27695,NC,US,RALEIGH
27697,NC,US,NC DEPT MOTOR VEHICLE
27697,NC,US,RALEIGH
27698,NC,US,CAROLINA POWER AND LIGHT CO
27698,NC,US,RALEIGH
27699,NC,US,NC CENTRALIZED MAILING
27699,NC,US,RALEIGH
27701,NC,US,DURHAM
27701,NC,US,EAST DURHAM
27702,NC,US,DURHAM
27703,NC,US,DURHAM
27703,NC,US,EAST DURHAM
27704,NC,US,DURHAM
27705,NC,US,DURHAM
27706,NC,US,DURHAM
27707,NC,US,DURHAM
27707,NC,US,SHANNON PLAZA
27708,NC,US,DUKE
27708,NC,US,DUKE UNIVERSITY
27708,NC,US,DURHAM
27709,NC,US,DURHAM
27709,NC,US,RESEARCH TRIANGLE PARK
27709,NC,US,RTP
27710,NC,US,DUKE MEDICAL CTR
27710,NC,US,DURHAM
27711,NC,US,DURHAM
27711,NC,US,ENVIRON  PROTECT AGENCY
27711,NC,US,RESEARCH TRIANGLE PARK
27711,NC,US,RESEARCH TRIANGLE PK
27711,NC,US,RTP
27712,NC,US,DURHAM
27712,NC,US,NORTH DURHAM
27712,NC,US,ENO VALLEY
27713,NC,US,DURHAM
27715,NC,US,DURHAM
27717,NC,US,DURHAM
27722,NC,US,DURHAM
27801,NC,US,DORTCHES
27801,NC,US,ROCKY MOUNT
27801,NC,US,ROCKY MT
27802,NC,US,ROCKY MOUNT
27803,NC,US,ROCKY MOUNT
27804,NC,US,ROCKY MOUNT
27804,NC,US,WESLEYAN COLLEGE
27804,NC,US,WESLEYAN COL
27805,NC,US,AULANDER
27806,NC,US,AURORA
27806,NC,US,ROYAL
27807,NC,US,BAILEY
27808,NC,US,BATH
27809,NC,US,BATTLEBORO
27809,NC,US,DRAKE
27810,NC,US,BELHAVEN
27811,NC,US,BELLARTHUR
27812,NC,US,BETHEL
27813,NC,US,BLACK CREEK
27814,NC,US,BLOUNTS CREEK
27815,NC,US,ROCKY MOUNT
27815,NC,US,QVC
27816,NC,US,CASTALIA
27817,NC,US,CHOCOWINITY
27818,NC,US,COMO
27819,NC,US,CONETOE
27820,NC,US,CONWAY
27820,NC,US,MILWAUKEE
27821,NC,US,EDWARD
27822,NC,US,ELM CITY
27823,NC,US,ENFIELD
27824,NC,US,ENGELHARD
27825,NC,US,EVERETTS
27826,NC,US,FAIRFIELD
27827,NC,US,FALKLAND
27828,NC,US,FARMVILLE
27829,NC,US,FOUNTAIN
27830,NC,US,EUREKA
27830,NC,US,FREMONT
27831,NC,US,GARYSBURG
27831,NC,US,GUMBERRY
27832,NC,US,GASTON
27833,NC,US,GREENVILLE
27834,NC,US,EAST CAROLINA UNIV
27834,NC,US,EAST CAROLINA UNIVERSITY
27834,NC,US,GREENVILLE
27834,NC,US,PACTOLUS
27835,NC,US,GREENVILLE
27836,NC,US,GREENVILLE
27837,NC,US,GRIMESLAND
27839,NC,US,HALIFAX
27840,NC,US,HAMILTON
27841,NC,US,HASSELL
27842,NC,US,HENRICO
27843,NC,US,HOBGOOD
27844,NC,US,ESSEX
27844,NC,US,HOLLISTER
27845,NC,US,JACKSON
27845,NC,US,LASKER
27846,NC,US,JAMESVILLE
27847,NC,US,KELFORD
27849,NC,US,LEWISTON
27849,NC,US,LEWISTON WOODVILLE
27849,NC,US,WOODVILLE
27850,NC,US,LITTLETON
27851,NC,US,LUCAMA
27851,NC,US,LUNANA
27852,NC,US,MACCLESFIELD
27852,NC,US,OLD SPARTA
27853,NC,US,MARGARETSVILLE
27853,NC,US,MARGARETTSVILLE
27853,NC,US,MARGARETTSVL
27855,NC,US,MURFREESBORO
27856,NC,US,NASHVILLE
27856,NC,US,MOMEYER
27857,NC,US,OAK CITY
27858,NC,US,GREENVILLE
27860,NC,US,PANTEGO
27861,NC,US,PARMELE
27862,NC,US,PENDLETON
27863,NC,US,PIKEVILLE
27864,NC,US,PINETOPS
27865,NC,US,PINETOWN
27866,NC,US,PLEASANT HILL
27867,NC,US,POTECASI
27868,NC,US,RED OAK
27869,NC,US,RICH SQUARE
27870,NC,US,ROANOKE RAPIDS
27870,NC,US,ROANOKE RAPIDS AIR FORCE STA
27870,NC,US,ROANOKE RAPID
27870,NC,US,RONOK RPD AFS
27871,NC,US,ROBERSONVILLE
27871,NC,US,BEAR GRASS
27872,NC,US,ROXOBEL
27873,NC,US,SARATOGA
27874,NC,US,SCOTLAND NECK
27875,NC,US,SCRANTON
27876,NC,US,SEABOARD
27877,NC,US,SEVERN
27878,NC,US,SHARPSBURG
27879,NC,US,SIMPSON
27880,NC,US,SIMS
27881,NC,US,SPEED
27882,NC,US,SPRING HOPE
27883,NC,US,STANTONSBURG
27884,NC,US,STOKES
27885,NC,US,SWANQUARTER
27886,NC,US,PRINCEVILLE
27886,NC,US,TARBORO
27886,NC,US,LEGGETT
27887,NC,US,TILLERY
27888,NC,US,WALSTONBURG
27889,NC,US,WASH
27889,NC,US,WASHINGTON
27890,NC,US,WELDON
27891,NC,US,WHITAKERS
27892,NC,US,WILLIAMSTON
27892,NC,US,BEARGRASS
27892,NC,US,BEAR GRASS
27893,NC,US,WILSON
27894,NC,US,WILSON
27895,NC,US,WILSON
27896,NC,US,WILSON
27897,NC,US,GEORGE
27897,NC,US,WOODLAND
27906,NC,US,ELIZABETH CITY
27906,NC,US,ELIZABETH CTY
27907,NC,US,ELIZABETH CITY
27907,NC,US,ELIZABETH CTY
27909,NC,US,ELIZ CITY
27909,NC,US,ELIZABETH CITY
27909,NC,US,ELIZABETH CITY COAST GUARD A
27909,NC,US,ELIZABETH CTY
27910,NC,US,AHOSKIE
27915,NC,US,AVON
27915,NC,US,KINNAKEET
27916,NC,US,AYDLETT
27917,NC,US,BARCO
27919,NC,US,BELVIDERE
27920,NC,US,BUXTON
27920,NC,US,CAPE HATTERAS NAVAL FACILITY
27921,NC,US,CAMDEN
27922,NC,US,COFIELD
27923,NC,US,COINJOCK
27924,NC,US,COLERAIN
27925,NC,US,COLUMBIA
27926,NC,US,CORAPEAKE
27927,NC,US,COROLLA
27928,NC,US,CRESWELL
27929,NC,US,CURRITUCK
27930,NC,US,HERTFORD
27932,NC,US,EDENTON
27935,NC,US,EURE
27936,NC,US,FRISCO
27937,NC,US,GATES
27938,NC,US,GATESVILLE
27939,NC,US,GRANDY
27941,NC,US,HARBINGER
27942,NC,US,HARRELLSVILLE
27943,NC,US,HATTERAS
27944,NC,US,HERTFORD
27946,NC,US,HOBBSVILLE
27947,NC,US,JARVISBURG
27948,NC,US,KILL DEVIL HILLS
27948,NC,US,KILL DEVIL HL
27949,NC,US,COLLINGTON
27949,NC,US,KITTY HAWK
27949,NC,US,SOUTHERN SHORES
27949,NC,US,SOUTHRN SHORE
27949,NC,US,DUCK
27950,NC,US,KNOTTS ISLAND
27950,NC,US,WOODLEIGH
27953,NC,US,EAST LAKE
27953,NC,US,MANNS HARBOR
27954,NC,US,CAPE HATTERAS NATIONAL SEASH
27954,NC,US,FORT RALEIGH CITY
27954,NC,US,FORT RALEIGH NATIONAL HISTOR
27954,NC,US,MANTEO
27954,NC,US,WRIGHT BROTHERS NATIONAL MEM
27956,NC,US,MAPLE
27957,NC,US,MERRY HILL
27958,NC,US,MOYOCK
27959,NC,US,NAGS HEAD
27960,NC,US,OCRACOKE
27960,NC,US,PORTSMOUTH
27962,NC,US,PLYMOUTH
27964,NC,US,POINT HARBOR
27965,NC,US,POPLAR BRANCH
27966,NC,US,POWELLS POINT
27967,NC,US,POWELLSVILLE
27968,NC,US,RODANTHE
27969,NC,US,RODUCO
27970,NC,US,ROPER
27972,NC,US,SALVO
27973,NC,US,SHAWBORO
27974,NC,US,SHILOH
27976,NC,US,SOUTH MILLS
27978,NC,US,STUMPY POINT
27979,NC,US,SUNBURY
27980,NC,US,TYNER
27981,NC,US,WANCHESE
27982,NC,US,WAVES
27983,NC,US,WINDSOR
27983,NC,US,ASKEWVILLE
27985,NC,US,WINFALL
27986,NC,US,WINTON
28001,NC,US,ALBEMARLE
28001,NC,US,MILLINGPORT
28001,NC,US,NORTH ALBEMARLE
28001,NC,US,PALESTINE
28001,NC,US,PLYLER
28001,NC,US,RIVER HAVEN
28001,NC,US,SOUTH ALBEMARLE
28002,NC,US,ALBEMARLE
28006,NC,US,ALEXIS
28007,NC,US,ANSONVILLE
28009,NC,US,BADIN
28009,NC,US,BADIN AIR NATIONAL GUARD STA
28010,NC,US,BARIUM SPRINGS
28010,NC,US,BARIUM SPNGS
28012,NC,US,BELMONT
28012,NC,US,CATAWBA HEIGHTS
28016,NC,US,BESSEMER CITY
28017,NC,US,BOILING SPRINGS
28017,NC,US,BOILING SPGS
28018,NC,US,BOSTIC
28018,NC,US,BOSTIC YARD
28018,NC,US,CORINTH
28018,NC,US,GOLDEN
28018,NC,US,SUNSHINE
28018,NC,US,WASHBURN STORE
28018,NC,US,GOLDEN VALLEY
28019,NC,US,CAROLEEN
28020,NC,US,CASAR
28021,NC,US,CHERRYVILLE
28021,NC,US,FLAY
28023,NC,US,CHINA GROVE
28024,NC,US,CLIFFSIDE
28025,NC,US,CONCORD
28025,NC,US,FLOWES STORE
28025,NC,US,NORTH CONCORD
28025,NC,US,SIDESTOWN
28025,NC,US,STONEWALL JACKSON TRAINING S
28026,NC,US,CONCORD
28027,NC,US,CONCORD
28031,NC,US,CORNELIUS
28032,NC,US,CRAMERTON
28033,NC,US,CROUSE
28034,NC,US,DALLAS
28035,NC,US,DAVIDSON
28035,NC,US,DAVIDSON COLLEGE
28036,NC,US,DAVIDSON
28037,NC,US,DENVER
28038,NC,US,EARL
28039,NC,US,EAST SPENCER
28040,NC,US,DOBBINSVILLE
28040,NC,US,ELLENBORO
28040,NC,US,HOLLIS
28041,NC,US,FAITH
28042,NC,US,FALLSTON
28043,NC,US,ALEXANDER MILLS
28043,NC,US,FOREST CITY
28043,NC,US,ALEXANDER MLS
28052,NC,US,BOOGERTOWN
28052,NC,US,CROWDERS
28052,NC,US,GASTONIA
28052,NC,US,GROVES
28052,NC,US,PINKNEY
28052,NC,US,RIDGE
28052,NC,US,SMYRE
28052,NC,US,SOUTH GASTONIA
28052,NC,US,VICTORY
28053,NC,US,GASTONIA
28054,NC,US,GASTONIA
28054,NC,US,RAGAN VILLAGE
28054,NC,US,RANLO
28054,NC,US,SPENCER MOUNTAIN
28055,NC,US,GASTONIA
28056,NC,US,GASTONIA
28070,NC,US,HUNTERSVILLE
28071,NC,US,GOLD HILL
28072,NC,US,GRANITE QRY
28072,NC,US,GRANITE QUARRY
28073,NC,US,GROVER
28074,NC,US,HARRIS
28075,NC,US,HARRISBURG
28076,NC,US,HENRIETTA
28077,NC,US,HIGH SHOALS
28078,NC,US,CALDWELL
28078,NC,US,HICKS CROSSROADS
28078,NC,US,HUNTERSVILLE
28078,NC,US,LONG CREEK
28079,NC,US,HEMBY
28079,NC,US,HEMBY BRIDGE
28079,NC,US,INDIAN TRAIL
28079,NC,US,INDIAN TRL
28079,NC,US,LAKE PARK
28080,NC,US,IRON STATION
28081,NC,US,CENTERVIEW
28081,NC,US,FISHER TOWN
28081,NC,US,GLASS
28081,NC,US,KANNAPOLIS
28081,NC,US,ROYAL OAKS
28081,NC,US,SHADY BROOK
28082,NC,US,KANNAPOLIS
28083,NC,US,KANNAPOLIS
28086,NC,US,KINGS MOUNTAIN
28086,NC,US,KINGS MTN
28088,NC,US,LANDIS
28089,NC,US,LATTIMORE
28090,NC,US,BELWOOD
28090,NC,US,DELIGHT
28090,NC,US,DOUBLE SHOALS
28090,NC,US,LAWNDALE
28090,NC,US,TOLUCA
28091,NC,US,LILESVILLE
28092,NC,US,LINCOLNTON
28092,NC,US,BOGER CITY
28093,NC,US,LINCOLNTON
28097,NC,US,LOCUST
28097,NC,US,WESTERN HILLS
28098,NC,US,LOWELL
28101,NC,US,MC ADENVILLE
28102,NC,US,MC FARLAN
28103,NC,US,MARSHVILLE
28103,NC,US,OLIVE BRANCH
28104,NC,US,MATTHEWS
28104,NC,US,WEDDINGTON
28104,NC,US,STALLINGS
28104,NC,US,WESLEY CHAPEL
28105,NC,US,MATTHEWS
28106,NC,US,MATTHEWS
28107,NC,US,MIDLAND
28108,NC,US,MINERAL SPGS
28108,NC,US,MINERAL SPRINGS
28109,NC,US,MISENHEIMER
28110,NC,US,MONROE
28110,NC,US,UNIONVILLE
28111,NC,US,MONROE
28112,NC,US,MONROE
28114,NC,US,MOORESBORO
28115,NC,US,DOOLIE
28115,NC,US,MAYHEW
28115,NC,US,MAZEPPA
28115,NC,US,MOORESVILLE
28117,NC,US,MOORESVILLE
28119,NC,US,MORVEN
28120,NC,US,MOUNT HOLLY
28120,NC,US,MT HOLLY
28123,NC,US,MOORESVILLE
28123,NC,US,MOUNT MOURNE
28123,NC,US,MT MOURNE
28124,NC,US,MOUNT PLEASANT
28124,NC,US,MT PLEASANT
28125,NC,US,BEAR POPLAR
28125,NC,US,MOUNT ULLA
28125,NC,US,MT ULLA
28126,NC,US,NEWELL
28127,NC,US,NEW LONDON
28127,NC,US,NW LONDON
28127,NC,US,BADIN LAKE
28128,NC,US,AQUADALE
28128,NC,US,COTTONVILLE
28128,NC,US,NORWOOD
28128,NC,US,PORTER
28129,NC,US,FROG POND
28129,NC,US,OAKBORO
28129,NC,US,RED CROSS
28130,NC,US,PAW CREEK
28133,NC,US,FOUNTAIN HILL
28133,NC,US,PEACHLAND
28133,NC,US,WHITE STORE
28134,NC,US,PINEVILLE
28135,NC,US,POLKTON
28136,NC,US,POLKVILLE
28136,NC,US,SHELBY
28137,NC,US,POOLETOWN
28137,NC,US,RICHFIELD
28138,NC,US,ROCKWELL
28139,NC,US,GILKEY
28139,NC,US,LOGAN STATION
28139,NC,US,RUTH
28139,NC,US,RUTHERFORDTON
28139,NC,US,SHINGLE HOLLOW
28139,NC,US,WESTMINSTER
28144,NC,US,CORRELL PARK
28144,NC,US,EAST SPENCER
28144,NC,US,SALISBURY
28145,NC,US,SALISBURY
28146,NC,US,GRANITE QRY
28146,NC,US,GRANITE QUARRY
28146,NC,US,SALISBURY
28147,NC,US,SALISBURY
28150,NC,US,KINGSTOWN
28150,NC,US,PATTERSON SPRINGS
28150,NC,US,SHELBY
28151,NC,US,SHELBY
28152,NC,US,SHELBY
28159,NC,US,SPENCER
28160,NC,US,SPINDALE
28163,NC,US,STANFIELD
28164,NC,US,LOWESVILLE
28164,NC,US,STANLEY
28166,NC,US,BELLS CROSS ROADS
28166,NC,US,TROUTMAN
28167,NC,US,UNION MILLS
28168,NC,US,VALE
28169,NC,US,WACO
28170,NC,US,WADESBORO
28173,NC,US,WAXHAW
28173,NC,US,MARVIN
28174,NC,US,WINGATE
28201,NC,US,CHARLOTTE
28202,NC,US,CHARLOTTE
28203,NC,US,CHARLOTTE
28204,NC,US,CHARLOTTE
28205,NC,US,CHARLOTTE
28206,NC,US,CHARLOTTE
28207,NC,US,CHARLOTTE
28208,NC,US,CHARLOTTE
28209,NC,US,CHARLOTTE
28210,NC,US,CHARLOTTE
28211,NC,US,CHARLOTTE
28212,NC,US,CHARLOTTE
28213,NC,US,CHARLOTTE
28214,NC,US,CHARLOTTE
28215,NC,US,CHARLOTTE
28216,NC,US,CHARLOTTE
28217,NC,US,CHARLOTTE
28218,NC,US,CHARLOTTE
28219,NC,US,CHARLOTTE
28220,NC,US,CHARLOTTE
28221,NC,US,CHARLOTTE
28222,NC,US,CHARLOTTE
28223,NC,US,CHARLOTTE
28223,NC,US,UNC CHARLOTTE
28224,NC,US,CHARLOTTE
28226,NC,US,CHARLOTTE
28227,NC,US,CHARLOTTE
28227,NC,US,MINT HILL
28228,NC,US,CHARLOTTE
28228,NC,US,UNITED STATES POSTAL SERVICE
28229,NC,US,CHARLOTTE
28230,NC,US,CHARLOTTE
28231,NC,US,CHARLOTTE
28232,NC,US,CHARLOTTE
28233,NC,US,CHARLOTTE
28234,NC,US,CHARLOTTE
28235,NC,US,CHARLOTTE
28236,NC,US,CHARLOTTE
28237,NC,US,CHARLOTTE
28241,NC,US,CHARLOTTE
28242,NC,US,CHARLOTTE
28242,NC,US,DUKE POWER CO
28243,NC,US,CHARLOTTE
28243,NC,US,AT&T
28244,NC,US,CHARLOTTE
28246,NC,US,CHARLOTTE
28247,NC,US,CHARLOTTE
28253,NC,US,CHARLOTTE
28253,NC,US,GMAC
28254,NC,US,CHARLOTTE
28255,NC,US,CHARLOTTE
28255,NC,US,NC NATL BANK
28255,NC,US,BANK OF AMERICA
28256,NC,US,CHARLOTTE
28258,NC,US,BRANCH BANK AND TRUST (BB&T)
28258,NC,US,CHARLOTTE
28260,NC,US,CHARLOTTE
28262,NC,US,CHARLOTTE
28263,NC,US,CHARLOTTE
28263,NC,US,FIRST CITIZENS BANK
28265,NC,US,CHARLOTTE
28266,NC,US,CHARLOTTE
28269,NC,US,CHARLOTTE
28270,NC,US,CHARLOTTE
28271,NC,US,CHARLOTTE
28272,NC,US,CHARLOTTE
28273,NC,US,CHARLOTTE
28274,NC,US,CHARLOTTE
28274,NC,US,QUEENS COLLEGE
28275,NC,US,CHARLOTTE
28277,NC,US,CHARLOTTE
28278,NC,US,CHARLOTTE
28280,NC,US,CHARLOTTE
28281,NC,US,CHARLOTTE
28282,NC,US,CHARLOTTE
28284,NC,US,CHARLOTTE
28285,NC,US,CHARLOTTE
28287,NC,US,CHARLOTTE
28288,NC,US,CHARLOTTE
28288,NC,US,WACHOVIA BANK
28289,NC,US,BRANCH BANK AND TRUST (BB&T)
28289,NC,US,CHARLOTTE
28290,NC,US,CHARLOTTE
28290,NC,US,JP MORGAN CHASE
28296,NC,US,CHARLOTTE
28296,NC,US,WACHOVIA BANK
28297,NC,US,CHARLOTTE
28299,NC,US,CHARLOTTE
28301,NC,US,E FAYETTEVILLE
28301,NC,US,E FAYETTEVLLE
28301,NC,US,EASTOVER
28301,NC,US,FAY
28301,NC,US,FAYETTEVILLE
28301,NC,US,VANDER
28301,NC,US,E FAYETTEVILL
28301,NC,US,EAST FAYETTEVILLE
28302,NC,US,FAYETTEVILLE
28303,NC,US,EUTAW
28303,NC,US,FAYETTEVILLE
28304,NC,US,FAYETTEVILLE
28304,NC,US,LAFAYETTE
28305,NC,US,FAYETTEVILLE
28305,NC,US,HAYMOUNT
28306,NC,US,FAYETTEVILLE
28306,NC,US,FAYETTEVILLE MUNICIPAL AIRPO
28306,NC,US,LAKEDALE
28307,NC,US,FAYETTEVILLE
28307,NC,US,FORT BRAGG
28308,NC,US,FAYETTEVILLE
28308,NC,US,POPE ARMY AIRFIELD
28308,NC,US,POPE ARMY AF
28309,NC,US,FAYETTEVILLE
28310,NC,US,FORT BRAGG
28310,NC,US,FORT BRAGG MILITARY
28311,NC,US,FAYETTEVILLE
28312,NC,US,EASTOVER
28312,NC,US,FAYETTEVILLE
28314,NC,US,FAYETTEVILLE
28315,NC,US,ABERDEEN
28318,NC,US,AUTRYVILLE
28319,NC,US,BARNESVILLE
28320,NC,US,BLADENBORO
28320,NC,US,BUTTERS
28323,NC,US,BUNNLEVEL
28325,NC,US,CALYPSO
28326,NC,US,CAMERON
28327,NC,US,CARTHAGE
28327,NC,US,WHISPERING PINES
28327,NC,US,WHISPER PNES
28328,NC,US,CLINTON
28329,NC,US,CLINTON
28330,NC,US,CORDOVA
28331,NC,US,CUMBERLAND
28332,NC,US,DUBLIN
28333,NC,US,DUDLEY
28334,NC,US,DUNN
28335,NC,US,DUNN
28337,NC,US,ELIZABETHTOWN
28337,NC,US,WHITE LAKE
28338,NC,US,ELLERBE
28339,NC,US,ERWIN
28340,NC,US,FAIRMONT
28340,NC,US,RAYNHAM
28341,NC,US,FAISON
28342,NC,US,FALCON
28343,NC,US,GIBSON
28344,NC,US,GODWIN
28345,NC,US,HAMLET
28347,NC,US,HOFFMAN
28348,NC,US,HOPE MILLS
28349,NC,US,KENANSVILLE
28350,NC,US,LAKEVIEW
28351,NC,US,LAUREL HILL
28352,NC,US,E LAURINBURG
28352,NC,US,EAST LAURINBURG
28352,NC,US,LAURINBURG
28353,NC,US,LAURINBURG
28355,NC,US,LEMON SPRINGS
28356,NC,US,LINDEN
28357,NC,US,LUMBER BRIDGE
28358,NC,US,BIGGS PARK
28358,NC,US,LUMBERTON
28359,NC,US,LUMBERTON
28360,NC,US,LUMBERTON
28362,NC,US,MARIETTA
28363,NC,US,MARSTON
28364,NC,US,MAXTON
28365,NC,US,MOUNT OLIVE
28366,NC,US,NEWTON GROVE
28367,NC,US,NORMAN
28368,NC,US,OLIVIA
28369,NC,US,ORRUM
28370,NC,US,PINEHURST
28371,NC,US,PARKTON
28372,NC,US,PEMBROKE
28373,NC,US,PINEBLUFF
28374,NC,US,PINEHURST
28375,NC,US,PROCTORVILLE
28376,NC,US,RAEFORD
28377,NC,US,RED SPRINGS
28378,NC,US,REX
28379,NC,US,ROCKINGHAM
28380,NC,US,ROCKINGHAM
28382,NC,US,ROSEBORO
28383,NC,US,ROWLAND
28383,NC,US,RAYNHAM
28384,NC,US,SAINT PAULS
28385,NC,US,SALEMBURG
28386,NC,US,SHANNON
28386,NC,US,RENNERT
28387,NC,US,SOUTHERN PINES
28387,NC,US,SOUTHERN PNES
28388,NC,US,SOUTHERN PINES
28388,NC,US,SOUTHERN PNES
28390,NC,US,OLDE FARM
28390,NC,US,SPRING LAKE
28391,NC,US,STEDMAN
28392,NC,US,TAR HEEL
28393,NC,US,TURKEY
28394,NC,US,VASS
28395,NC,US,WADE
28396,NC,US,WAGRAM
28398,NC,US,BOWDENS
28398,NC,US,WARSAW
28399,NC,US,WHITE OAK
28401,NC,US,WILM
28401,NC,US,WILMINGTON
28401,NC,US,CAPE FEAR
28402,NC,US,WILM
28402,NC,US,WILMINGTON
28403,NC,US,UNIVERSITY OF NC
28403,NC,US,WILM
28403,NC,US,WILMINGTON
28404,NC,US,WILM
28404,NC,US,WILMINGTON
28405,NC,US,NEW HANOVER COUNTY AIRPORT
28405,NC,US,WILM
28405,NC,US,WILMINGTON
28406,NC,US,WILM
28406,NC,US,WILMINGTON
28407,NC,US,WILM
28407,NC,US,WILMINGTON
28408,NC,US,WILM
28408,NC,US,WILMINGTON
28409,NC,US,WILM
28409,NC,US,WILMINGTON
28410,NC,US,BEDFORD FAIR INDUSTRIES
28410,NC,US,WILLOW RIDGE
28410,NC,US,WILM
28410,NC,US,WILMINGTON
28411,NC,US,WILM
28411,NC,US,WILMINGTON
28412,NC,US,WILM
